run,rows,cosine_raw_mean,cosine_raw_min,cosine_raw_max,aux_to_det_raw_mean,aux_to_det_raw_min,aux_to_det_raw_max,aux_to_det_effective_mean,aux_to_det_effective_min,aux_to_det_effective_max,gate_mean,gate_min,gate_max,alpha_mean,alpha_min,alpha_max,effective_weight_mean,effective_weight_min,effective_weight_max,projected_rate,cap_active_rate,unsafe_descent_rate,dominance_effective_rate
E0,5400,-0.0102718483616705,-0.9050850337974468,0.8959437129140436,0.2760219381645665,0.0,10.916888029397125,0.0552043876329132,0.0,2.183377605879425,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.3192592592592592,0.0018518518518518
E1,5400,0.000284825951758,-0.9335213510085294,0.9492400272660184,0.2756228098271733,0.0,25.755680562005526,0.0503172728684791,0.0,5.1511361124011055,1.0,1.0,1.0,0.1598049764626765,0.0,0.2,0.1598049764626765,0.0,0.2,0.0,0.0,0.2737037037037037,0.0033333333333333
E2,5400,-0.0006309602485888,-0.5426671680974845,0.6579032249724731,0.007548831818936,0.0,2.2617727192949126,0.0014840225820152,0.0,0.4523545438589825,1.0,1.0,1.0,0.1598049764626765,0.0,0.2,0.1598049764626765,0.0,0.2,0.0,0.0,0.0122222222222222,0.0
E3,5400,0.0002782633736798,-0.6479184031486511,0.5392338037490845,0.0141808664588922,0.0,3.9467731902442624,0.0027549208793025,0.0,0.7893546498111532,0.0296296296296296,0.0,1.0,0.1598049764626765,0.0,0.2,0.0058717777110912,0.0,0.2000000029802322,0.0133333333333333,0.0,0.0,0.0
E4,5400,0.0007578264516605,-0.6119920611381531,0.7390391826629639,0.0078847612692341,0.0,2.39411365432899,0.0003315324901967,0.0,0.0500000040379217,0.0251851851851851,0.0,1.0,0.1598049764626765,0.0,0.2,0.0049828888089568,0.0,0.2000000029802322,0.0092592592592592,0.0122222222222222,0.0,0.0
E5,5400,0.0014416428951167,-0.6389884352684021,0.5737220644950867,0.0101148821662206,0.0,2.3910310355935285,0.0002835568043821,0.0,0.0255468079567426,0.0201309593090856,0.0,0.9462727904319764,0.1598049764626765,0.0,0.2,0.0039833110626097,0.0,0.1892545670270919,0.0151851851851851,0.0177777777777777,0.0,0.0
