epoch,method,lr,seconds,loss_det,loss_odam,raw_loss_sum,loss_proxy,loss_total_objective,odam_num_candidates,odam_num_kept,odam_keep_ratio,AP,AP50,AP75,AP_small,AP_medium,AP_large,AR1,AR10,AR100,MR-2_generic,ODAM_quality,ODAM_quality_samples,ODAM_quality_mean_iou
12,odam,1.0000000000000002e-06,695.8881499767303,0.2627822657991965,0.18489504654134306,0.2997612757082194,0.2997612757082194,0.2997612757082194,23.12609280430397,23.12609280430397,0.9388029589778076,0.029361928151336,0.10030167618267018,0.012873878475829121,0.000242544727360123,0.024017173339705197,0.057498689904466486,0.013367120684193854,0.06167247386759582,0.14238200823566677,0.9779481056871968,0.8719341064500153,1412.0,0.6173838332253205
13,odam,1.0000000000000002e-06,699.6877791881561,0.26306912005802574,0.1847033746414164,0.3000097952542918,0.3000097952542918,0.3000097952542918,23.111297915265634,23.111297915265634,0.9414929388029589,0.029818382984915386,0.10112095313478864,0.013152237173490833,0.0002461106051507003,0.024021555260216952,0.05930470981635554,0.013873930947101678,0.06119733924611973,0.1443458980044346,0.9778396837894668,0.8707566649587832,1423.0,0.6163939424408881
14,odam,1.0000000000000002e-06,699.6328275203705,0.2624509427214208,0.18468004561214538,0.29938695192394654,0.29938695192394654,0.29938695192394654,23.099193006052456,23.099193006052456,0.9391392064559516,0.02965364492178963,0.1008694700557413,0.01300828629308119,0.00034742096753116996,0.023833517997606437,0.059000845075493316,0.013588850174216027,0.061355717453278426,0.14349065568577762,0.9779103069986395,0.8671523220283421,1420.0,0.6164139097005549
15,odam,1.0000000000000002e-06,697.3684775829315,0.2624510653967084,0.18358271303578882,0.299167609214908,0.299167609214908,0.299167609214908,23.106254203093478,23.106254203093478,0.9435104236718225,0.028059282010470577,0.09922914593448628,0.005987032403144738,0.0002488099149085621,0.02338691731849085,0.05640576965457067,0.013367120684193854,0.061514095660437126,0.1465631929046563,0.9783825016494984,0.870545597340556,1448.0,0.6184170004083307
16,odam,1.0000000000000002e-06,696.6458122730255,0.26192199716046355,0.1841743538990093,0.298756868589454,0.298756868589454,0.298756868589454,23.120040349697376,23.120040349697376,0.9340954942837929,0.02969318961361757,0.10025647947960205,0.013284897688588305,0.00024201877420354878,0.022955524900502913,0.05989780331086818,0.014380741210009502,0.0615774469433006,0.14577130186886283,0.9778319463205679,0.8718821235135544,1426.0,0.6175130603189722
17,odam,1.0000000000000002e-06,696.9014406204224,0.263144807420795,0.1842302223491206,0.29999085274154214,0.29999085274154214,0.29999085274154214,23.209482178883658,23.209482178883658,0.9398117014122394,0.029842784120154817,0.10059003497430852,0.013520213690706629,0.00025076573146713026,0.024131555940608812,0.059560068938118306,0.013620525815647766,0.062401013620525816,0.1460563826417485,0.978367076374437,0.8696186064529474,1434.0,0.6170044254142703
18,odam,1.0000000000000002e-06,695.7544167041779,0.2626796307664793,0.18353851002427646,0.2993873334148424,0.2993873334148424,0.2993873334148424,23.14862138533961,23.14862138533961,0.9371217215870881,0.02997544829716797,0.10244124334392686,0.013100024649835297,0.00024974314800087693,0.02427290739236424,0.05979129078522531,0.013652201457079507,0.062179284130503644,0.14539119417168195,0.9777539364740205,0.8703256783480173,1426.0,0.6186651452059164
19,odam,1.0000000000000002e-06,694.0319359302521,0.26222956905682604,0.18366456139469545,0.2989624816026832,0.2989624816026832,0.2989624816026832,23.173167451244115,23.173167451244115,0.9441829186281103,0.029023498389687753,0.10093953595140139,0.009968685002367783,0.0003577746023034657,0.024204240512550126,0.059617110367638323,0.013493823249920813,0.06198923028191322,0.1454862210959772,0.9781417187539468,0.8710572559267614,1433.0,0.6163544064622947
20,odam,1.0000000000000002e-06,696.198273897171,0.26187976174026467,0.18495540253432913,0.29887084199445074,0.29887084199445074,0.29887084199445074,23.139878950907868,23.139878950907868,0.9482178883658372,0.03045462343554353,0.10300266315711294,0.013228384748198888,0.00037166014393811295,0.024288508846643197,0.06197040304234891,0.014127336078555592,0.06160912258473235,0.14421919543870762,0.9773912386934285,0.8714787672075238,1425.0,0.6169763246335481
21,odam,1.0000000000000002e-06,698.1762399673462,0.2621462436858878,0.18451340123330662,0.2990489238597548,0.2990489238597548,0.2990489238597548,23.193342299932752,23.193342299932752,0.9357767316745125,0.02903138084875679,0.10146968538595089,0.00826696729188074,0.00030012950372629147,0.02467898589901753,0.059076734503670694,0.013652201457079507,0.06217928413050365,0.1467849223946785,0.9780421813461069,0.8720354392317199,1438.0,0.6170875893514578
22,odam,1.0000000000000002e-06,693.9730265140533,0.2622146446611851,0.18402695632562444,0.29902003651396225,0.29902003651396225,0.29902003651396225,23.180901143241424,23.180901143241424,0.9253530598520511,0.029499229765944997,0.10235900252290257,0.009987050552239472,0.0004068821266583462,0.02363520895233166,0.06141032530181199,0.013778904022806463,0.06331960722204624,0.143807412100095,0.9777551582395447,0.8713353483576426,1408.0,0.6168005051599308
23,odam,1.0000000000000002e-06,696.1307702064514,0.2620976038760034,0.1829196537408343,0.2986815354590152,0.2986815354590152,0.2986815354590152,23.207464694014796,23.207464694014796,0.9330867518493612,0.03019066490416534,0.1035332971816969,0.008027609766495709,0.0002541242298541771,0.023306293378706287,0.06242398518829052,0.013905606588533417,0.06186252771618626,0.1453278428888185,0.9774380443526635,0.8716006643787463,1438.0,0.617963396872864
24,odam,1.0000000000000002e-06,696.9317214488983,0.26173970364709026,0.18468349843530668,0.29867640340119217,0.29867640340119217,0.29867640340119217,23.16240753194351,23.16240753194351,0.9418291862811029,0.03048901821281677,0.10160546229803424,0.013478630227243056,0.00026955628634352106,0.02498535145014451,0.06130147331949335,0.013905606588533417,0.0630345264491606,0.1454862210959772,0.9775832056245,0.8709915092367282,1439.0,0.617326464232179
25,odam,1.0000000000000002e-06,698.5794780254364,0.26203432363845036,0.18382090081598326,0.29879850438337524,0.29879850438337524,0.29879850438337524,23.229993275050436,23.229993275050436,0.9314055144586416,0.030156975344093354,0.10021916607108097,0.01311948059135207,0.00033342903602904823,0.02462828725376289,0.06050065002077392,0.014190687361419069,0.0630345264491606,0.14466265441875198,0.9783272478090661,0.8741980604539338,1429.0,0.6161443309153269
26,odam,1.0000000000000002e-06,701.183759689331,0.2623973614013257,0.183304906175012,0.29905834312099155,0.29905834312099155,0.29905834312099155,23.22158708809684,23.22158708809684,0.9425016812373908,0.030881486942962572,0.10218516318781909,0.013028139378241151,0.00034675882079568344,0.024023874405753737,0.06382895935348655,0.01444409249287298,0.06221095977193538,0.14440924928729806,0.9774880563936705,0.8747353347106073,1417.0,0.6183920244389886
27,odam,1.0000000000000002e-06,701.4243371486664,0.26191771774388045,0.1833044469531062,0.2985786077342226,0.2985786077342226,0.2985786077342226,23.242770679219905,23.242770679219905,0.9458641560188299,0.030518371396028466,0.10375768172908365,0.012923961703096004,0.0004134901751457491,0.024872258808727253,0.06096437843713074,0.013778904022806463,0.06246436490338929,0.14542286981311373,0.9769462597611792,0.8723471032171037,1422.0,0.617861924920907
28,odam,1.0000000000000002e-06,703.3970177173615,0.2613051740171434,0.1836037542120987,0.29802592514989684,0.29802592514989684,0.29802592514989684,23.20174848688635,23.20174848688635,0.941156691324815,0.03038878000434385,0.10392399280046634,0.012796518811272913,0.00031719635316825257,0.025436362526286654,0.05967200005441918,0.013968957871396898,0.06297117516629712,0.1445993031358885,0.9776938825025738,0.8730257794669534,1445.0,0.6169736584165104
29,odam,1.0000000000000002e-06,705.5555655956268,0.26178679210224665,0.1838171789524847,0.29855022823379174,0.29855022823379174,0.29855022823379174,23.25689307330195,23.25689307330195,0.9428379287155346,0.030607961632846067,0.10182357835128002,0.013108652607621289,0.0003619613411469747,0.02560982185965972,0.062120832704811654,0.014127336078555592,0.062432689261957566,0.14415584415584415,0.9778707679534042,0.8732187961781182,1421.0,0.6191690393437138
