ar_1,ar_10,ar_100,ar_large,ar_medium,ar_small,checkpoint,checkpoint_epoch,class_1_objects_ap50,class_2_broken_ap50,class_3_chipped_ap50,class_4_scratched_ap50,class_5_severe_rust_ap50,class_6_tip_wear_ap50,combo_index,gt_total,map50,map75,map_50_95,map_large,map_medium,map_small,odam_nms,odam_nms_high_threshold,odam_nms_low_threshold,odam_nms_resize_short_edge,pred_cls_threshold,pred_total,rcnn_detections_per_image,rcnn_nms_threshold,score_threshold,split
0.3579402349072424,0.44871245916745267,0.44939331023128254,0.47926267390177785,0.3737849616858238,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9015754837957772,0.6224933572020162,0.5795622119517612,0.5747786818452855,0.8000272795413914,11,758.0,0.6956874028672463,0.17613770837144058,0.2874249511111142,0.34073030119139397,0.2176284093621694,0.0,True,0.8,0.2,50,0.08,4427.0,75,0.5,0.001,test
0.3579402349072424,0.44871245916745267,0.44939331023128254,0.47926267390177785,0.3737849616858238,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9015754837957772,0.6224933572020162,0.5795622119517612,0.5747786818452855,0.8000272795413914,12,758.0,0.6956874028672463,0.17613770837144058,0.2874249511111142,0.34073030119139397,0.2176284093621694,0.0,True,0.8,0.2,50,0.08,4427.0,100,0.5,0.001,test
0.3579402349072424,0.4366692170632009,0.4367543234461796,0.4713539424380133,0.35568630268199236,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9023640733886484,0.6366411495250811,0.5821479816834303,0.5855048120528055,0.8056122816433311,13,758.0,0.7024540596586593,0.17479466926304385,0.28690852724116794,0.34337871153656135,0.21537762133676486,0.0,True,0.8,0.2,50,0.1,3576.0,50,0.45,0.001,test
0.3579402349072424,0.4366692170632009,0.4367543234461796,0.4713539424380133,0.35568630268199236,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9023640733886484,0.6366411495250811,0.5821479816834303,0.5855048120528055,0.8056122816433311,14,758.0,0.7024540596586593,0.17479466926304385,0.28690852724116794,0.34337871153656135,0.21537762133676486,0.0,True,0.8,0.2,50,0.1,3576.0,75,0.45,0.001,test
0.3579402349072424,0.4366692170632009,0.4367543234461796,0.4713539424380133,0.35568630268199236,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9023640733886484,0.6366411495250811,0.5821479816834303,0.5855048120528055,0.8056122816433311,15,758.0,0.7024540596586593,0.17479466926304385,0.28690852724116794,0.34337871153656135,0.21537762133676486,0.0,True,0.8,0.2,50,0.1,3576.0,100,0.45,0.001,test
0.3579402349072424,0.4462914210163156,0.446461633782273,0.4774214576855617,0.3689669540229885,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9015754837957772,0.6224933572020162,0.5781547984831417,0.5731445378483615,0.8000272795413914,16,758.0,0.6950790913741376,0.17613770837144058,0.28709109287566653,0.340501124247032,0.21718331161598606,0.0,True,0.8,0.2,50,0.1,3940.0,50,0.5,0.001,test
0.3579402349072424,0.4462914210163156,0.446461633782273,0.4774214576855617,0.3689669540229885,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9015754837957772,0.6224933572020162,0.5781547984831417,0.5731445378483615,0.8000272795413914,17,758.0,0.6950790913741376,0.17613770837144058,0.28709109287566653,0.340501124247032,0.21718331161598606,0.0,True,0.8,0.2,50,0.1,3940.0,75,0.5,0.001,test
0.3579402349072424,0.4462914210163156,0.446461633782273,0.4774214576855617,0.3689669540229885,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9015754837957772,0.6224933572020162,0.5781547984831417,0.5731445378483615,0.8000272795413914,18,758.0,0.6950790913741376,0.17613770837144058,0.28709109287566653,0.340501124247032,0.21718331161598606,0.0,True,0.8,0.2,50,0.1,3940.0,100,0.5,0.001,test
0.3568893317873738,0.4334930300807043,0.433578136463683,0.4692946264848919,0.3515890804597701,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9023640733886484,0.6344295742013909,0.5788376202521505,0.5834633707952777,0.8056122816433311,19,758.0,0.7009413840561597,0.17479466926304385,0.28649470636257746,0.342961485919739,0.2150850335725055,0.0,True,0.8,0.2,50,0.12,3268.0,50,0.45,0.001,test
0.3568893317873738,0.4334930300807043,0.433578136463683,0.4692946264848919,0.3515890804597701,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9023640733886484,0.6344295742013909,0.5788376202521505,0.5834633707952777,0.8056122816433311,20,758.0,0.7009413840561597,0.17479466926304385,0.28649470636257746,0.342961485919739,0.2150850335725055,0.0,True,0.8,0.2,50,0.12,3268.0,75,0.45,0.001,test
0.3568893317873738,0.4334930300807043,0.433578136463683,0.4692946264848919,0.3515890804597701,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9023640733886484,0.6344295742013909,0.5788376202521505,0.5834633707952777,0.8056122816433311,21,758.0,0.7009413840561597,0.17479466926304385,0.28649470636257746,0.342961485919739,0.2150850335725055,0.0,True,0.8,0.2,50,0.12,3268.0,100,0.45,0.001,test
0.3568893317873738,0.44278682680885995,0.44295703957481747,0.47500815943155544,0.36481417624521073,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9015754837957772,0.6204388381673897,0.5751069527149583,0.5731445378483615,0.8000272795413914,22,758.0,0.6940586184135756,0.17613770837144058,0.28664715776240934,0.3401469920659398,0.21676791454405386,0.0,True,0.8,0.2,50,0.12,3579.0,50,0.5,0.001,test
0.3568893317873738,0.44278682680885995,0.44295703957481747,0.47500815943155544,0.36481417624521073,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9015754837957772,0.6204388381673897,0.5751069527149583,0.5731445378483615,0.8000272795413914,23,758.0,0.6940586184135756,0.17613770837144058,0.28664715776240934,0.3401469920659398,0.21676791454405386,0.0,True,0.8,0.2,50,0.12,3579.0,75,0.5,0.001,test
0.3568893317873738,0.44278682680885995,0.44295703957481747,0.47500815943155544,0.36481417624521073,0.0,/kaggle/working/xai-object-detection/results/sab_odam_train/best.pt,24,0.0,0.9015754837957772,0.6204388381673897,0.5751069527149583,0.5731445378483615,0.8000272795413914,24,758.0,0.6940586184135756,0.17613770837144058,0.28664715776240934,0.3401469920659398,0.21676791454405386,0.0,True,0.8,0.2,50,0.12,3579.0,100,0.5,0.001,test
