epoch,method,lr,seconds,loss_det,loss_odam,raw_loss_sum,loss_proxy,loss_total_objective,odam_num_candidates,odam_num_kept,odam_keep_ratio,AP,AP50,AP75,AP_small,AP_medium,AP_large,AR1,AR10,AR100,MR-2_generic,ODAM_quality,ODAM_quality_samples,ODAM_quality_mean_iou
0,dpga,0.0001,740.7471973896027,0.45124307945909303,0.0,0.45124307945909303,0.45124307945909303,nan,0.0,0.0,0.0,0.0006600660066006601,0.0033003300330033,0.0,0.0,0.00198019801980198,0.00198019801980198,6.335128286347799e-05,6.335128286347799e-05,6.335128286347799e-05,0.9996832435856826,0.8705681639455987,2.0,0.5473466217517853
1,dpga,0.0001,760.1096231937408,0.3024622021222934,0.0,0.3024622021222934,0.3024622021222934,nan,0.0,0.0,0.0,0.001208905779137423,0.005735847526796263,0.0001431941312595475,0.0,0.00215036411857742,0.001932755504256228,0.0025974025974025974,0.015774469433006016,0.041906873614190696,0.9999295898586128,0.7906862809986095,547.0,0.5975541179315264
2,dpga,0.0001,760.03236079216,0.29267329670565245,0.0,0.29267329670565245,0.29267329670565245,nan,0.0,0.0,0.0,0.009262907138191398,0.02961821189733308,0.0003532662197524357,0.00012376237623762376,0.0059748989468113075,0.013860367371329719,0.0038327526132404185,0.027241051631295532,0.06965473550839404,0.9933858574762126,0.7986279608552863,820.0,0.6065300576570557
3,dpga,0.0001,765.5690245628357,0.28550940596062635,0.0,0.28550940596062635,0.28550940596062635,nan,0.0,0.0,0.0,0.010424112694607567,0.03376740330718308,0.005354275962284119,6.358080402817256e-05,0.009169603840190107,0.0182395046798941,0.005479885967690846,0.03240418118466899,0.09280962939499525,0.9935179377778426,0.8111026749930214,1028.0,0.6081128971585967
4,dpga,0.0001,977.4830951690674,0.2834876135876935,3.363200824343861e-08,0.28348764721802094,0.28348764721802094,nan,19.471755211835912,0.0003362474781439139,4.944815873478432e-06,0.015203824405121422,0.04431047939785074,0.01048095551532225,6.569968243554958e-05,0.009427671901667536,0.02581702274242577,0.0065885334178017105,0.039562876148242,0.09223946784922395,0.9919550281933095,0.786183093699269,1048.0,0.6152375001488751
5,dpga,0.0001,964.7530357837677,0.2833347176319075,1.5385539811168732e-05,0.2833501031610078,0.2833501031610078,nan,20.517821116341626,0.0033624747814391394,0.00018077358639803442,0.0064451632883257325,0.018089265852843036,0.0035423235060936258,0.0,0.004014144506536094,0.02093973792115659,0.007665505226480835,0.0240418118466899,0.025467215711118152,0.9993664871713652,0.8328975745498381,284.0,0.639285224214406
6,dpga,0.0001,979.185625076294,0.28105189648495077,0.0007414336195634819,0.2817933300977276,0.2817933300977276,nan,20.881977135171486,0.010759919300605245,0.0004191728328838794,0.018172593612383957,0.05904170577900842,0.01080445783086784,9.242519143226964e-05,0.014152991408401382,0.03676998062137496,0.007665505226480837,0.04960405448210327,0.1053531834019639,0.9861939860681126,0.8023360565283597,1141.0,0.6111685432017007
7,dpga,1e-05,982.472418308258,0.2790827749819365,0.0004164478926274184,0.2794992228244665,0.2794992228244665,nan,21.255548083389375,0.013449899125756557,0.0005365370978834891,0.023731901616052244,0.07656723515144905,0.011575832310890453,0.0013239128632703706,0.019830433587065113,0.04383931067179733,0.010104529616724738,0.0545137789040228,0.1256572695597086,0.982606112522476,0.763259063619107,1299.0,0.6152382489807152
8,dpga,1e-05,978.4342398643494,0.2648002151102354,0.0011399062413904064,0.2659401214110371,0.2659401214110371,nan,22.37726967047747,0.03328850033624748,0.00157655551985768,0.028351781888886804,0.08861088338358449,0.009863827397398698,0.00019629395534831958,0.023823978995584288,0.05581986730805966,0.011181501425403865,0.06328793158061449,0.12448527082673425,0.9797448869164189,0.7780513386867594,1219.0,0.6201536908709093
9,dpga,1e-05,981.3427498340607,0.265146443925337,0.0032302749613028693,0.268376718726192,0.268376718726192,nan,22.757229320780095,0.06355077336919973,0.002203002332809313,0.02836936810198789,0.09509279651049364,0.012781656818233003,0.0003097497224242791,0.023833142089817416,0.06126393954661524,0.011244852708267344,0.06363636363636363,0.13832752613240415,0.9799560404907902,0.7761143663143046,1334.0,0.6203305092619277
10,dpga,1.0000000000000002e-06,982.9139158725739,0.26574587061823984,0.0035763200837595236,0.26932219052846995,0.26932219052846995,nan,22.908876933423,0.06960322797579019,0.002844155724107137,0.030468413971361623,0.10268034279411457,0.013511668440756498,0.00048142533466747717,0.025246449210441658,0.06082178457710667,0.012575229648400382,0.06607538802660753,0.14852708267342413,0.977883858703201,0.7656085598912054,1433.0,0.6176912680174701
11,dpga,1.0000000000000002e-06,983.05295586586,0.2630626277703098,0.0032824550990295776,0.26634508291028924,0.26634508291028924,nan,23.000336247478145,0.08238063214525891,0.0027337984279644876,0.029960495638105974,0.100898250505131,0.013180853370246217,0.00046078453036966415,0.024815158963615244,0.06003595479639452,0.01222679759265125,0.0652201457079506,0.14662654418751978,0.9782131016146438,0.7697852726993317,1421.0,0.6200019423597551
12,dpga,1.0000000000000002e-06,987.8032212257385,0.2629886485010551,0.0035846751342143678,0.2665733236161254,0.2665733236161254,nan,23.03530598520511,0.08776059179556153,0.002988395817883478,0.03020738971666767,0.10217703676319367,0.013164559047670827,0.0004765051649107764,0.025534495747229442,0.059737917668568515,0.012068419385492555,0.0649033892936332,0.14925562242635412,0.9778470136944292,0.7660644120172361,1441.0,0.6187336017157286
13,dpga,1.0000000000000002e-06,988.2431275844574,0.26369201382603336,0.003975331366558945,0.2676673449780078,0.2676673449780078,nan,23.057162071284466,0.0894418291862811,0.0033285013289161393,0.02999069160437507,0.10251276907521663,0.012738677689636409,0.0004999506411989986,0.025395202315293353,0.05924503940744979,0.012353500158378208,0.06503009185936016,0.14827367754197024,0.9781362490120632,0.7671920235711499,1450.0,0.6181054930440311
14,dpga,1.0000000000000002e-06,987.2290787696838,0.2627189014571711,0.003930153719535454,0.2666490549940638,0.2666490549940638,nan,23.042703429724277,0.08876933422999328,0.0031600943209118665,0.029105036361643133,0.10104175269258993,0.008448699569605138,0.00045543599081640334,0.024880022877425367,0.06039463494929028,0.012258473234082991,0.06423820082356667,0.14852708267342413,0.9780453915411134,0.7706556935259368,1423.0,0.6205980149441341
15,dpga,1.0000000000000002e-06,987.3504576683044,0.26221791334248573,0.004183093398685169,0.2664010067903778,0.2664010067903778,nan,23.04034969737727,0.09717552118359113,0.0036799440488580015,0.031151683839960198,0.1031522520522313,0.013802312856970011,0.0004993407218213838,0.026042997113206862,0.0624759209507683,0.012606905289832118,0.06566360468799493,0.15340513145391194,0.9774597777568609,0.762524480134302,1460.0,0.6189640366867797
16,dpga,1.0000000000000002e-06,989.0851783752441,0.2622992894407919,0.003885083393503296,0.26618437268703904,0.26618437268703904,nan,23.040013449899124,0.09751176866173504,0.0032364902178623487,0.02877390815031272,0.10196835605600367,0.008124559739680945,0.0004930986857788832,0.025336160245032706,0.05875680328714903,0.012416851441241685,0.06487171365220147,0.14985745961355718,0.9779199051565218,0.7693669727310173,1442.0,0.6191874399016535
17,dpga,1.0000000000000002e-06,992.3998582363129,0.26362278749170465,0.0038134174890119715,0.2674362049309666,0.2674362049309666,nan,23.15534633490249,0.09515803631472763,0.003169891892330472,0.02904021100332812,0.10395473019775796,0.007882181528095658,0.0005107535712359069,0.025796134543844062,0.05875466684040187,0.012575229648400382,0.06487171365220146,0.14988913525498893,0.9777087012051108,0.7673610469419981,1456.0,0.6182624944536895
18,dpga,1.0000000000000002e-06,988.8358390331268,0.26295454715013444,0.0037329297713614507,0.2666874770219134,0.2666874770219134,nan,23.13147276395427,0.08977807666442501,0.003599502827355885,0.030709186117467414,0.10379686718864953,0.01320472034910299,0.0005093513773263384,0.025974931330887897,0.060811211088458106,0.012416851441241685,0.06582198289515362,0.15077605321507762,0.9775356316666294,0.7684320063232629,1447.0,0.6189069022123947
19,dpga,1.0000000000000002e-06,990.2410156726837,0.2625384556257029,0.004364863692233781,0.26690331929508615,0.26690331929508615,nan,23.12205783456624,0.10423671822461332,0.0033883269927599082,0.029410795625153578,0.10322204130424141,0.00850329338441464,0.0004835535867729146,0.025473910940308927,0.06118806110544015,0.013082039911308204,0.06598036110231234,0.1486537852391511,0.977415591712001,0.7711935386645272,1439.0,0.6186809182746945
20,dpga,1.0000000000000002e-06,991.3376557826996,0.26226332680389247,0.004356837853764551,0.2666201644768737,0.2666201644768737,nan,23.117350369872227,0.09852051109616677,0.004070968534384066,0.029566374467159418,0.10445742983362177,0.007942953562159455,0.0004606587405849766,0.026059900521848877,0.05980456595150919,0.012670256572695599,0.06518847006651886,0.14757681343047196,0.9773045438888489,0.7709814743769272,1442.0,0.6186667920894993
21,dpga,1.0000000000000002e-06,991.4890797138214,0.2624729300691623,0.004080124075987821,0.2665530539754397,0.2665530539754397,nan,23.140215198386013,0.101546738399462,0.003741449641380722,0.028898207412637482,0.10226924076638076,0.006792427936749817,0.00043524391148730445,0.025665206624068286,0.05990409975452856,0.013208742477035162,0.0645866328793158,0.14811529933481155,0.977673737188547,0.7699911615770051,1438.0,0.6195426366508255
22,dpga,1.0000000000000002e-06,987.6417343616486,0.2621852823870699,0.004770500224087909,0.26695578250026913,0.26695578250026913,nan,23.15803631472764,0.10322797579018157,0.0036547629409435217,0.029833580805787057,0.10356950049370467,0.008425597352388008,0.0004601487759931207,0.025694265202341623,0.06210442014018814,0.013082039911308204,0.06655052264808362,0.14618308520747544,0.9767727901967079,0.771811919712065,1407.0,0.6206225987944776
23,dpga,1.0000000000000002e-06,989.1964342594147,0.26250471526687363,0.004937774349422894,0.2674424893070243,0.2674424893070243,nan,23.198722259583054,0.10524546065904505,0.0034871380572616254,0.03136349758229134,0.10385909819968707,0.013650815610118406,0.0005575269736885475,0.026411287013576368,0.06268220977916349,0.012765283496990815,0.06610706366803927,0.14941400063351282,0.9771026866764804,0.7722736626634681,1444.0,0.6202492726724234
24,dpga,1.0000000000000002e-06,992.4025681018829,0.262469027078195,0.004063872758545095,0.2665328995721438,0.2665328995721438,nan,23.182582380632144,0.10457296570275723,0.003887649183991417,0.029658341918820854,0.1031778974006369,0.008288791744263113,0.000547123476739584,0.026864382299249027,0.05874986280266149,0.012543554006968641,0.06569528032942666,0.15071270193221414,0.9778857252314932,0.7689762800164824,1456.0,0.619222685940318
